,unit_id,brain_area,location,total_spikes,firing_rate,rest_duration,bin
0,13,Other,PCN,5638,23.715980313801392,237.7299999999998,baseline_0-5
1,14,Other,PCN,553,2.3261683422369934,237.7299999999998,baseline_0-5
2,17,Other,PCN,847,3.56286543557818,237.7299999999998,baseline_0-5
3,18,Other,PCN,35,0.14722584444537934,237.7299999999998,baseline_0-5
4,26,Thalamus,CL,2665,11.210196441341028,237.7299999999998,baseline_0-5
5,31,Thalamus,CL,302,1.2703487149287018,237.7299999999998,baseline_0-5
6,35,Thalamus,CL,2196,9.237370125772944,237.7299999999998,baseline_0-5
7,38,Thalamus,LD,3918,16.48088167248561,237.7299999999998,baseline_0-5
8,39,Thalamus,LD,913,3.840491313675181,237.7299999999998,baseline_0-5
9,41,Thalamus,LD,708,2.978168510495102,237.7299999999998,baseline_0-5
10,46,Thalamus,LD,1038,4.366297900980108,237.7299999999998,baseline_0-5
11,47,Thalamus,LD,111,0.46691624952677446,237.7299999999998,baseline_0-5
12,48,Thalamus,LD,1894,7.967021410844242,237.7299999999998,baseline_0-5
13,52,Thalamus,LD,3006,12.644596811508865,237.7299999999998,baseline_0-5
14,53,Thalamus,LD,1006,4.231691414630046,237.7299999999998,baseline_0-5
15,55,Thalamus,LD,2183,9.182686240693231,237.7299999999998,baseline_0-5
16,74,Other,DG-sg,982,4.130736549867501,237.7299999999998,baseline_0-5
17,82,Other,CA3,1438,6.048878980355871,237.7299999999998,baseline_0-5
18,95,Other,CA1,2273,9.561266983552779,237.7299999999998,baseline_0-5
19,97,Other,CA1,48,0.20190972952509167,237.7299999999998,baseline_0-5
20,98,Other,CA1,2060,8.665292558785184,237.7299999999998,baseline_0-5
21,102,Other,CA1,1483,6.238169351785644,237.7299999999998,baseline_0-5
22,107,Other,CA1,978,4.113910739073742,237.7299999999998,baseline_0-5
23,115,Other,CA1,145,0.6099356412737145,237.7299999999998,baseline_0-5
24,124,Other,cing,551,2.3177554368401148,237.7299999999998,baseline_0-5
25,125,Other,cing,1694,7.12573087115636,237.7299999999998,baseline_0-5
26,129,Somatosensory,SSp-tr6b,2716,11.424725528961437,237.7299999999998,baseline_0-5
27,134,Somatosensory,SSp-tr6a,1248,5.249652967652383,237.7299999999998,baseline_0-5
28,135,Somatosensory,SSp-tr6a,1768,7.437008370840877,237.7299999999998,baseline_0-5
29,138,Somatosensory,SSp-tr6a,197,0.8286711815925637,237.7299999999998,baseline_0-5
30,143,Somatosensory,SSp-tr6a,468,1.9686198628696439,237.7299999999998,baseline_0-5
31,144,Somatosensory,SSp-tr6a,943,3.9666848946283633,237.7299999999998,baseline_0-5
32,145,Somatosensory,SSp-tr6a,545,2.2925167206494783,237.7299999999998,baseline_0-5
33,148,Somatosensory,SSp-tr6a,283,1.190426113658353,237.7299999999998,baseline_0-5
34,149,Somatosensory,SSp-tr6a,209,0.8791486139738366,237.7299999999998,baseline_0-5
35,150,Somatosensory,SSp-tr6a,2649,11.142893198165996,237.7299999999998,baseline_0-5
36,153,Somatosensory,SSp-tr6a,152,0.6393808101627902,237.7299999999998,baseline_0-5
37,159,Somatosensory,SSp-tr5,120,0.5047743238127291,237.7299999999998,baseline_0-5
38,161,Somatosensory,SSp-tr5,471,1.981239220964962,237.7299999999998,baseline_0-5
39,163,Other,VISa5,697,2.9318975308122686,237.7299999999998,baseline_0-5
40,164,Somatosensory,SSp-tr5,493,2.073781180330629,237.7299999999998,baseline_0-5
41,165,Somatosensory,SSp-tr5,132,0.5552517561940021,237.7299999999998,baseline_0-5
