,unit_id,brain_area,location,total_spikes,firing_rate,rest_duration,bin
0,0,Thalamus,VAL,728,8.436495957029539,86.29174999999955,baseline_0-5
1,2,Thalamus,VAL,292,3.38386925748987,86.29174999999955,baseline_0-5
2,4,Thalamus,VAL,547,6.338960561119722,86.29174999999955,baseline_0-5
3,10,Thalamus,VAL,6,0.0695315600854083,86.29174999999955,baseline_0-5
4,11,Thalamus,VAL,1726,20.001912117902453,86.29174999999955,baseline_0-5
5,12,Thalamus,VAL,704,8.158369716687906,86.29174999999955,baseline_0-5
6,13,Thalamus,VAL,11,0.12747452682324853,86.29174999999955,baseline_0-5
7,15,Thalamus,VAL,3165,36.67789794505288,86.29174999999955,baseline_0-5
8,17,Thalamus,VAL,134,1.5528715085741185,86.29174999999955,baseline_0-5
9,25,Thalamus,VAL,921,10.673094473110172,86.29174999999955,baseline_0-5
10,26,Thalamus,VAL,1918,22.226922040635518,86.29174999999955,baseline_0-5
11,29,Thalamus,VAL,815,9.44470357826796,86.29174999999955,baseline_0-5
12,30,Thalamus,VAL,828,9.595355291786344,86.29174999999955,baseline_0-5
13,34,Thalamus,VAL,2448,28.368876514846583,86.29174999999955,baseline_0-5
14,35,Thalamus,VAL,3366,39.007205207914055,86.29174999999955,baseline_0-5
15,36,Thalamus,VAL,132,1.5296943218789825,86.29174999999955,baseline_0-5
16,37,Thalamus,VAL,2735,31.694802805598613,86.29174999999955,baseline_0-5
17,39,Thalamus,VAL,2581,29.910159430073133,86.29174999999955,baseline_0-5
18,40,Thalamus,VAL,1793,20.77834787218951,86.29174999999955,baseline_0-5
19,41,Thalamus,VAL,1478,17.127940967705577,86.29174999999955,baseline_0-5
20,44,Thalamus,VAL,2288,26.514701579235695,86.29174999999955,baseline_0-5
21,48,Thalamus,VAL,1751,20.291626951591653,86.29174999999955,baseline_0-5
22,49,Thalamus,VAL,3090,35.808753443985275,86.29174999999955,baseline_0-5
23,53,Thalamus,VAL,710,8.227901276773315,86.29174999999955,baseline_0-5
24,54,Thalamus,VAL,1672,19.376128077133778,86.29174999999955,baseline_0-5
25,56,Thalamus,VAL,536,6.211486034296474,86.29174999999955,baseline_0-5
26,57,Thalamus,VAL,313,3.6272297177887993,86.29174999999955,baseline_0-5
27,58,Thalamus,VAL,1312,15.204234472009281,86.29174999999955,baseline_0-5
28,59,Thalamus,VAL,419,4.855620612631013,86.29174999999955,baseline_0-5
29,60,Thalamus,VAL,565,6.547555241375948,86.29174999999955,baseline_0-5
30,61,Thalamus,VAL,633,7.335579589010575,86.29174999999955,baseline_0-5
31,62,Thalamus,VAL,908,10.522442759591788,86.29174999999955,baseline_0-5
32,66,Thalamus,VAL,482,5.5857019935278,86.29174999999955,baseline_0-5
33,67,Thalamus,VAL,50,0.5794296673784024,86.29174999999955,baseline_0-5
34,68,Thalamus,VAL,674,7.810711916260865,86.29174999999955,baseline_0-5
35,70,Thalamus,VAL,664,7.694825982785185,86.29174999999955,baseline_0-5
36,71,Thalamus,VAL,334,3.8705901780877285,86.29174999999955,baseline_0-5
37,72,Thalamus,VAL,185,2.143889769300089,86.29174999999955,baseline_0-5
38,73,Thalamus,VAL,774,8.969571251017669,86.29174999999955,baseline_0-5
39,75,Thalamus,VAL,818,9.479469358310665,86.29174999999955,baseline_0-5
40,76,Thalamus,VAL,799,9.25928608470687,86.29174999999955,baseline_0-5
41,79,Thalamus,VAL,781,9.050691404450646,86.29174999999955,baseline_0-5
42,80,Thalamus,VAL,1942,22.50504828097715,86.29174999999955,baseline_0-5
43,81,Thalamus,VAL,561,6.501200867985675,86.29174999999955,baseline_0-5
44,84,Thalamus,VAL,729,8.448084550377107,86.29174999999955,baseline_0-5
45,85,Thalamus,VAL,1161,13.454356876526505,86.29174999999955,baseline_0-5
46,88,Thalamus,VAL,1268,14.694336364716285,86.29174999999955,baseline_0-5
47,90,Thalamus,VAL,1485,17.209061121138554,86.29174999999955,baseline_0-5
48,91,Thalamus,VAL,927,10.742626033195581,86.29174999999955,baseline_0-5
49,95,Thalamus,VAL,1544,17.89278812864507,86.29174999999955,baseline_0-5
50,97,Thalamus,AV,928,10.754214626543149,86.29174999999955,baseline_0-5
51,98,Thalamus,AV,943,10.928043526756671,86.29174999999955,baseline_0-5
52,108,Thalamus,AV,362,4.195070791819633,86.29174999999955,baseline_0-5
53,109,Thalamus,AV,857,9.931424498865818,86.29174999999955,baseline_0-5
54,111,Thalamus,AV,1279,14.821810891539535,86.29174999999955,baseline_0-5
55,116,Thalamus,AV,1524,17.661016261693707,86.29174999999955,baseline_0-5
56,117,Thalamus,AV,252,2.9203255235871484,86.29174999999955,baseline_0-5
57,119,Thalamus,AV,2575,29.840627869987728,86.29174999999955,baseline_0-5
58,120,Thalamus,AV,871,10.09366480573177,86.29174999999955,baseline_0-5
59,121,Thalamus,AV,1690,19.584722757390004,86.29174999999955,baseline_0-5
60,123,Thalamus,LD,1319,15.285354625442256,86.29174999999955,baseline_0-5
61,125,Thalamus,LD,373,4.322545318642883,86.29174999999955,baseline_0-5
62,127,Thalamus,LD,1577,18.275211709114814,86.29174999999955,baseline_0-5
63,128,Thalamus,LD,875,10.140019179122042,86.29174999999955,baseline_0-5
64,131,Thalamus,LD,675,7.822300509608433,86.29174999999955,baseline_0-5
65,136,Thalamus,LD,505,5.852239640521865,86.29174999999955,baseline_0-5
66,137,Thalamus,LD,1177,13.639774370087594,86.29174999999955,baseline_0-5
67,138,Thalamus,LD,1255,14.543684651197902,86.29174999999955,baseline_0-5
68,139,Thalamus,LD,1137,13.176230636184872,86.29174999999955,baseline_0-5
69,142,Thalamus,LD,1317,15.26217743874712,86.29174999999955,baseline_0-5
70,144,Thalamus,LD,864,10.012544652298795,86.29174999999955,baseline_0-5
71,145,Thalamus,LD,816,9.456292171615528,86.29174999999955,baseline_0-5
72,151,Thalamus,LD,726,8.413318770334403,86.29174999999955,baseline_0-5
73,152,Thalamus,LD,266,3.082565830453101,86.29174999999955,baseline_0-5
74,157,Thalamus,LD,784,9.08545718449335,86.29174999999955,baseline_0-5
75,161,Thalamus,LD,102,1.182036521451941,86.29174999999955,baseline_0-5
76,162,Thalamus,LD,208,2.410427416294154,86.29174999999955,baseline_0-5
77,164,Other,fi,1179,13.66295155678273,86.29174999999955,baseline_0-5
78,174,Other,fi,1068,12.376617695202675,86.29174999999955,baseline_0-5
79,177,Other,fi,730,8.459673143724675,86.29174999999955,baseline_0-5
80,180,Other,CA3,2,0.023177186695136097,86.29174999999955,baseline_0-5
81,183,Other,CA3,416,4.820854832588308,86.29174999999955,baseline_0-5
82,187,Other,CA3,506,5.863828233869433,86.29174999999955,baseline_0-5
83,190,Other,CA3,293,3.3954578508374382,86.29174999999955,baseline_0-5
84,196,Other,CA3,633,7.335579589010575,86.29174999999955,baseline_0-5
85,203,Other,CA3,167,1.9352950890438643,86.29174999999955,baseline_0-5
86,204,Other,CA3,534,6.188308847601338,86.29174999999955,baseline_0-5
87,205,Other,CA3,149,1.7267004087876392,86.29174999999955,baseline_0-5
88,207,Other,CA3,738,8.55238189050522,86.29174999999955,baseline_0-5
89,208,Other,CA3,128,1.4833399484887102,86.29174999999955,baseline_0-5
90,209,Other,CA3,1,0.011588593347568048,86.29174999999955,baseline_0-5
91,214,Other,CA3,1207,13.987432170514635,86.29174999999955,baseline_0-5
92,216,Other,CA3,322,3.7315270579169115,86.29174999999955,baseline_0-5
93,218,Other,CA3,1371,15.887961479515795,86.29174999999955,baseline_0-5
94,219,Other,CA3,981,11.368410073964256,86.29174999999955,baseline_0-5
95,220,Other,CA3,601,6.964744601888397,86.29174999999955,baseline_0-5
96,223,Other,CA3,59,0.6837270075065149,86.29174999999955,baseline_0-5
97,225,Other,CA3,494,5.724765113698616,86.29174999999955,baseline_0-5
98,227,Other,CA3,375,4.345722505338018,86.29174999999955,baseline_0-5
99,229,Other,CA3,33,0.3824235804697456,86.29174999999955,baseline_0-5
