,unit_id,brain_area,location,total_spikes,firing_rate,rest_duration,bin
0,2,Thalamus,VAL,241.0,12.681193737069083,19.004519999999673,baseline_0-5
1,3,Thalamus,VAL,46.0,2.4204768128845555,19.004519999999673,baseline_0-5
2,5,Thalamus,VAL,216.0,11.365717208327478,19.004519999999673,baseline_0-5
3,7,Thalamus,VAL,23.0,1.2102384064422778,19.004519999999673,baseline_0-5
4,8,Thalamus,VAL,125.0,6.577382643708031,19.004519999999673,baseline_0-5
5,11,Thalamus,VAL,1.0,0.05261906114966425,19.004519999999673,baseline_0-5
6,12,Thalamus,VAL,180.0,9.471431006939564,19.004519999999673,baseline_0-5
7,15,Thalamus,VAL,88.0,4.630477381170454,19.004519999999673,baseline_0-5
8,16,Thalamus,VAL,186.0,9.78714537383755,19.004519999999673,baseline_0-5
9,19,Thalamus,VAL,187.0,9.839764434987215,19.004519999999673,baseline_0-5
10,20,Thalamus,VAL,12.0,0.631428733795971,19.004519999999673,baseline_0-5
11,21,Thalamus,VAL,602.0,31.67667481209788,19.004519999999673,baseline_0-5
12,22,Thalamus,VAL,238.0,12.52333655362009,19.004519999999673,baseline_0-5
13,23,Thalamus,VAL,0.0,0.0,19.004519999999673,baseline_0-5
14,24,Thalamus,VAL,1441.0,75.82406711666619,19.004519999999673,baseline_0-5
15,25,Thalamus,VAL,138.0,7.261430438653666,19.004519999999673,baseline_0-5
16,26,Thalamus,VAL,57.0,2.9992864855308623,19.004519999999673,baseline_0-5
17,27,Thalamus,VAL,134.0,7.050954194055009,19.004519999999673,baseline_0-5
18,32,Thalamus,VAL,427.0,22.468339110906633,19.004519999999673,baseline_0-5
19,35,Thalamus,VAL,180.0,9.471431006939564,19.004519999999673,baseline_0-5
20,37,Thalamus,VAL,327.0,17.206432995940208,19.004519999999673,baseline_0-5
21,40,Thalamus,VAL,94.0,4.94619174806844,19.004519999999673,baseline_0-5
22,41,Thalamus,VAL,306.0,16.101432711797262,19.004519999999673,baseline_0-5
23,43,Thalamus,VAL,96.0,5.051429870367768,19.004519999999673,baseline_0-5
24,44,Thalamus,VAL,92.0,4.840953625769111,19.004519999999673,baseline_0-5
25,46,Thalamus,VAL,48.0,2.525714935183884,19.004519999999673,baseline_0-5
26,48,Thalamus,VAL,14.0,0.7366668560952995,19.004519999999673,baseline_0-5
27,50,Thalamus,VAL,104.0,5.472382359565082,19.004519999999673,baseline_0-5
28,51,Thalamus,VAL,286.0,15.049051488803975,19.004519999999673,baseline_0-5
29,53,Thalamus,VAL,179.0,9.418811945789901,19.004519999999673,baseline_0-5
30,55,Thalamus,VAL,188.0,9.89238349613688,19.004519999999673,baseline_0-5
31,56,Thalamus,VAL,189.0,9.945002557286543,19.004519999999673,baseline_0-5
32,57,Thalamus,VAL,38.0,1.9995243236872415,19.004519999999673,baseline_0-5
33,58,Thalamus,VAL,223.0,11.734050636375128,19.004519999999673,baseline_0-5
34,59,Thalamus,VAL,86.0,4.525239258871125,19.004519999999673,baseline_0-5
35,60,Thalamus,VAL,146.0,7.6823829278509805,19.004519999999673,baseline_0-5
36,61,Thalamus,VAL,261.0,13.73357496006237,19.004519999999673,baseline_0-5
37,62,Thalamus,VAL,322.0,16.94333769019189,19.004519999999673,baseline_0-5
38,66,Thalamus,VAL,649.0,34.1497706861321,19.004519999999673,baseline_0-5
39,67,Thalamus,VAL,198.0,10.418574107633521,19.004519999999673,baseline_0-5
40,73,Thalamus,VAL,213.0,11.207860024878485,19.004519999999673,baseline_0-5
41,76,Thalamus,VAL,569.0,29.940245794158958,19.004519999999673,baseline_0-5
42,77,Thalamus,VAL,1322.0,69.56239883985614,19.004519999999673,baseline_0-5
43,79,Thalamus,VAL,832.0,43.77905887652066,19.004519999999673,baseline_0-5
44,84,Thalamus,VAL,148.0,7.787621050150309,19.004519999999673,baseline_0-5
45,85,Thalamus,VAL,156.0,8.208573539347624,19.004519999999673,baseline_0-5
46,86,Thalamus,VAL,406.0,21.363338826763684,19.004519999999673,baseline_0-5
47,87,Thalamus,VAL,367.0,19.31119544192678,19.004519999999673,baseline_0-5
48,94,Thalamus,VAL,88.0,4.630477381170454,19.004519999999673,baseline_0-5
49,95,Thalamus,VAL,216.0,11.365717208327478,19.004519999999673,baseline_0-5
50,98,Thalamus,VAL,342.0,17.995718913185172,19.004519999999673,baseline_0-5
51,100,Thalamus,VAL,372.0,19.5742907476751,19.004519999999673,baseline_0-5
52,102,Thalamus,VAL,199.0,10.471193168783186,19.004519999999673,baseline_0-5
53,103,Thalamus,LD,646.0,33.991913502683104,19.004519999999673,baseline_0-5
54,106,Thalamus,LD,116.0,6.1038110933610525,19.004519999999673,baseline_0-5
55,107,Thalamus,LD,61.0,3.209762730129519,19.004519999999673,baseline_0-5
56,112,Thalamus,LD,239.0,12.575955614769756,19.004519999999673,baseline_0-5
57,113,Thalamus,LD,190.0,9.997621618436208,19.004519999999673,baseline_0-5
58,116,Thalamus,LD,95.0,4.998810809218104,19.004519999999673,baseline_0-5
59,118,Thalamus,LD,212.0,11.15524096372882,19.004519999999673,baseline_0-5
60,120,Thalamus,LD,321.0,16.890718629042222,19.004519999999673,baseline_0-5
61,121,Thalamus,LD,258.0,13.575717776613377,19.004519999999673,baseline_0-5
62,122,Thalamus,LD,240.0,12.62857467591942,19.004519999999673,baseline_0-5
63,123,Thalamus,LD,62.0,3.2623817912791835,19.004519999999673,baseline_0-5
64,127,Thalamus,LD,10.0,0.5261906114966425,19.004519999999673,baseline_0-5
65,128,Thalamus,LD,116.0,6.1038110933610525,19.004519999999673,baseline_0-5
66,141,Thalamus,LD,208.0,10.944764719130164,19.004519999999673,baseline_0-5
67,146,Thalamus,LD,175.0,9.208335701191244,19.004519999999673,baseline_0-5
68,148,Thalamus,LD,0.0,0.0,19.004519999999673,baseline_0-5
69,153,Other,root,6.0,0.3157143668979855,19.004519999999673,baseline_0-5
70,160,Other,alv,0.0,0.0,19.004519999999673,baseline_0-5
71,167,Other,CA3,215.0,11.313098147177813,19.004519999999673,baseline_0-5
72,172,Other,CA3,0.0,0.0,19.004519999999673,baseline_0-5
73,178,Other,CA3,29.0,1.5259527733402631,19.004519999999673,baseline_0-5
74,181,Other,CA3,0.0,0.0,19.004519999999673,baseline_0-5
75,183,Other,CA3,12.0,0.631428733795971,19.004519999999673,baseline_0-5
76,184,Other,CA3,217.0,11.418336269477143,19.004519999999673,baseline_0-5
77,185,Other,CA3,18.0,0.9471431006939565,19.004519999999673,baseline_0-5
78,187,Other,CA3,18.0,0.9471431006939565,19.004519999999673,baseline_0-5
79,188,Other,CA3,1.0,0.05261906114966425,19.004519999999673,baseline_0-5
80,189,Other,CA3,1.0,0.05261906114966425,19.004519999999673,baseline_0-5
81,191,Other,CA3,0.0,0.0,19.004519999999673,baseline_0-5
82,192,Other,CA3,0.0,0.0,19.004519999999673,baseline_0-5
83,193,Other,CA3,1.0,0.05261906114966425,19.004519999999673,baseline_0-5
