,unit_id,brain_area,location,total_spikes,firing_rate,rest_duration,bin
0,0,Thalamus,VAL,415,5.041936764636341,82.30964000000358,baseline_0-5
1,2,Thalamus,VAL,133,1.6158496137268272,82.30964000000358,baseline_0-5
2,4,Thalamus,VAL,750,9.111933911993386,82.30964000000358,baseline_0-5
3,5,Thalamus,VAL,504,6.1232195888595555,82.30964000000358,baseline_0-5
4,7,Thalamus,VAL,768,9.330620325881227,82.30964000000358,baseline_0-5
5,14,Thalamus,VAL,242,2.940117342269866,82.30964000000358,baseline_0-5
6,16,Thalamus,VAL,555,6.742831094875107,82.30964000000358,baseline_0-5
7,17,Thalamus,VAL,712,8.650262593785722,82.30964000000358,baseline_0-5
8,20,Thalamus,VAL,83,1.0083873529272682,82.30964000000358,baseline_0-5
9,21,Thalamus,VAL,144,1.7494913111027304,82.30964000000358,baseline_0-5
10,22,Thalamus,VAL,103,1.2513722572470918,82.30964000000358,baseline_0-5
11,23,Thalamus,VAL,321,3.8999077143331697,82.30964000000358,baseline_0-5
12,26,Thalamus,VAL,121,1.470058671134933,82.30964000000358,baseline_0-5
13,27,Thalamus,VAL,270,3.2802962083176195,82.30964000000358,baseline_0-5
14,30,Thalamus,VAL,1272,15.453839914740785,82.30964000000358,baseline_0-5
15,33,Thalamus,VAL,69,0.8382979199033916,82.30964000000358,baseline_0-5
16,34,Thalamus,VAL,385,4.677459408156605,82.30964000000358,baseline_0-5
17,37,Thalamus,TH,1266,15.380944443444838,82.30964000000358,baseline_0-5
18,38,Thalamus,TH,231,2.806475644893963,82.30964000000358,baseline_0-5
19,39,Thalamus,TH,515,6.256861286235459,82.30964000000358,baseline_0-5
20,41,Thalamus,TH,1325,16.097749911188316,82.30964000000358,baseline_0-5
21,42,Thalamus,TH,719,8.73530731029766,82.30964000000358,baseline_0-5
22,43,Thalamus,TH,775,9.415665042393167,82.30964000000358,baseline_0-5
23,47,Thalamus,AV,966,11.736170878647481,82.30964000000358,baseline_0-5
24,49,Thalamus,AV,444,5.394264875900085,82.30964000000358,baseline_0-5
25,50,Thalamus,AV,1429,17.3612714136514,82.30964000000358,baseline_0-5
26,51,Thalamus,AV,1143,13.886587281877922,82.30964000000358,baseline_0-5
27,53,Thalamus,AV,318,3.863459978685196,82.30964000000358,baseline_0-5
28,54,Thalamus,AV,575,6.98581599919493,82.30964000000358,baseline_0-5
29,55,Thalamus,AV,248,3.013012813565813,82.30964000000358,baseline_0-5
30,57,Thalamus,AV,1478,17.95658442923497,82.30964000000358,baseline_0-5
31,58,Thalamus,AV,1041,12.647364269846822,82.30964000000358,baseline_0-5
32,59,Thalamus,AV,1649,20.03410536116946,82.30964000000358,baseline_0-5
33,60,Thalamus,AV,661,8.030651087770172,82.30964000000358,baseline_0-5
34,61,Thalamus,AV,1314,15.964108213812414,82.30964000000358,baseline_0-5
35,62,Thalamus,AV,1605,19.49953857166585,82.30964000000358,baseline_0-5
36,68,Thalamus,AV,816,9.913784096248804,82.30964000000358,baseline_0-5
37,69,Thalamus,AV,790,9.597903720633035,82.30964000000358,baseline_0-5
38,70,Thalamus,AV,496,6.026025627131626,82.30964000000358,baseline_0-5
39,73,Thalamus,AV,815,9.901634851032814,82.30964000000358,baseline_0-5
40,75,Thalamus,AV,747,9.075486176345413,82.30964000000358,baseline_0-5
41,79,Thalamus,AV,752,9.13623240242537,82.30964000000358,baseline_0-5
42,85,Thalamus,AV,1332,16.182794627700254,82.30964000000358,baseline_0-5
43,87,Thalamus,AV,662,8.042800332986163,82.30964000000358,baseline_0-5
44,89,Thalamus,AV,1177,14.299661619221622,82.30964000000358,baseline_0-5
45,92,Thalamus,AV,872,10.594141828344311,82.30964000000358,baseline_0-5
46,94,Thalamus,AV,582,7.070860715706869,82.30964000000358,baseline_0-5
47,95,Thalamus,AV,1606,19.51168781688184,82.30964000000358,baseline_0-5
48,99,Thalamus,AV,485,5.892383929755724,82.30964000000358,baseline_0-5
49,100,Thalamus,LD,1018,12.367931629879024,82.30964000000358,baseline_0-5
50,103,Thalamus,LD,902,10.958619184824046,82.30964000000358,baseline_0-5
51,104,Thalamus,LD,1315,15.976257459028405,82.30964000000358,baseline_0-5
52,106,Thalamus,LD,788,9.573605230201052,82.30964000000358,baseline_0-5
53,109,Thalamus,LD,186,2.25975961017436,82.30964000000358,baseline_0-5
54,111,Thalamus,LD,694,8.431576179897881,82.30964000000358,baseline_0-5
55,114,Thalamus,LD,897,10.89787295874409,82.30964000000358,baseline_0-5
56,116,Thalamus,LD,1164,14.141721431413737,82.30964000000358,baseline_0-5
57,117,Thalamus,LD,1252,15.21085501042096,82.30964000000358,baseline_0-5
58,123,Thalamus,LD,1392,16.911749340659725,82.30964000000358,baseline_0-5
59,124,Thalamus,LD,617,7.49608429826656,82.30964000000358,baseline_0-5
