,unit_id,brain_area,location,n_bursts,burst_rate,total_spikes_in_bursts,mean_burst_size,total_spikes,burst_fraction,rest_duration,bin
0,0,Other,AMd,33,0.114194753962212,117,3.5454545454545454,335,0.3492537313432836,288.9799999999998,baseline_0-5
1,1,Other,AMd,98,0.339123814796872,458,4.673469387755102,1280,0.3578125,288.9799999999998,baseline_0-5
2,4,Other,AMd,0,0.0,0,0.0,148,0.0,288.9799999999998,baseline_0-5
3,5,Other,AMd,32,0.11073430687244801,117,3.65625,2523,0.04637336504161712,288.9799999999998,baseline_0-5
4,7,Other,AMd,30,0.10381341269292,90,3.0,877,0.10262257696693272,288.9799999999998,baseline_0-5
5,9,Other,AMd,79,0.273375320091356,326,4.1265822784810124,3399,0.0959105619299794,288.9799999999998,baseline_0-5
6,12,Other,AMd,37,0.128036542321268,124,3.3513513513513513,519,0.23892100192678228,288.9799999999998,baseline_0-5
7,16,Other,AMd,46,0.159180566129144,160,3.4782608695652173,1921,0.08328995314940135,288.9799999999998,baseline_0-5
8,18,Other,AMd,102,0.352965603155928,388,3.803921568627451,1642,0.23629719853836784,288.9799999999998,baseline_0-5
9,20,Other,AMd,56,0.193785037026784,212,3.7857142857142856,3091,0.06858621805241022,288.9799999999998,baseline_0-5
10,21,Thalamus,IAD,2,0.0069208941795280005,3,1.5,199,0.01507537688442211,288.9799999999998,baseline_0-5
11,22,Other,AMd,68,0.235310402103952,274,4.029411764705882,2655,0.1032015065913371,288.9799999999998,baseline_0-5
12,26,Thalamus,IAD,68,0.235310402103952,201,2.9558823529411766,1462,0.1374829001367989,288.9799999999998,baseline_0-5
13,28,Thalamus,IAD,88,0.304519343899232,246,2.7954545454545454,1360,0.18088235294117647,288.9799999999998,baseline_0-5
14,31,Thalamus,IAD,62,0.214547719565368,161,2.596774193548387,977,0.1647901740020471,288.9799999999998,baseline_0-5
15,41,Thalamus,IAD,80,0.27683576718112,232,2.9,1622,0.14303329223181258,288.9799999999998,baseline_0-5
16,44,Thalamus,IAD,48,0.166101460308672,119,2.4791666666666665,1325,0.08981132075471698,288.9799999999998,baseline_0-5
17,61,Other,AD,2,0.0069208941795280005,6,3.0,1316,0.004559270516717325,288.9799999999998,baseline_0-5
18,62,Other,AD,2,0.0069208941795280005,6,3.0,1111,0.0054005400540054005,288.9799999999998,baseline_0-5
19,66,Other,DG-mo,7,0.024223129628348,27,3.857142857142857,6170,0.0043760129659643435,288.9799999999998,baseline_0-5
20,68,Other,DG-mo,25,0.0865111772441,111,4.44,928,0.11961206896551724,288.9799999999998,baseline_0-5
21,69,Other,DG-mo,7,0.024223129628348,25,3.5714285714285716,832,0.030048076923076924,288.9799999999998,baseline_0-5
22,74,Other,DG-mo,7,0.024223129628348,38,5.428571428571429,338,0.11242603550295859,288.9799999999998,baseline_0-5
23,75,Other,DG-sg,0,0.0,0,0.0,10,0.0,288.9799999999998,baseline_0-5
24,76,Other,DG-sg,14,0.048446259256696,54,3.857142857142857,1903,0.02837624802942722,288.9799999999998,baseline_0-5
25,78,Other,DG-sg,0,0.0,0,0.0,508,0.0,288.9799999999998,baseline_0-5
26,80,Other,DG-sg,28,0.096892518513392,117,4.178571428571429,295,0.39661016949152544,288.9799999999998,baseline_0-5
27,81,Other,DG-sg,3,0.010381341269292,11,3.6666666666666665,424,0.025943396226415096,288.9799999999998,baseline_0-5
28,82,Other,DG-sg,7,0.024223129628348,23,3.2857142857142856,2899,0.00793377026560883,288.9799999999998,baseline_0-5
29,84,Other,DG-sg,89,0.307979790988996,376,4.224719101123595,3095,0.12148626817447496,288.9799999999998,baseline_0-5
30,85,Other,alv,13,0.044985812166932,43,3.3076923076923075,3281,0.013105760438890583,288.9799999999998,baseline_0-5
31,92,Other,CA3,12,0.041525365077168,43,3.5833333333333335,5419,0.007935043365934674,288.9799999999998,baseline_0-5
32,98,Other,CA3,15,0.05190670634646,67,4.466666666666667,125,0.536,288.9799999999998,baseline_0-5
33,99,Other,CA3,5,0.01730223544882,15,3.0,78,0.19230769230769232,288.9799999999998,baseline_0-5
34,100,Other,CA3,0,0.0,0,0.0,2,0.0,288.9799999999998,baseline_0-5
35,102,Other,CA3,6,0.020762682538584,26,4.333333333333333,182,0.14285714285714285,288.9799999999998,baseline_0-5
36,107,Other,CA3,97,0.335663367707108,343,3.536082474226804,866,0.3960739030023095,288.9799999999998,baseline_0-5
